crop,date,location,variety,post.id.number,plant.id.number,terminal.with.aphid,terminal.without.aphids,aphid.number
blueberry,26-May-21,AR,B,NA,NA,0,10,NA
blueberry,26-May-21,AR,C,NA,NA,2,7,NA
blueberry,26-May-21,AR,D,NA,NA,3,7,NA
blueberry,26-May-21,AR,E,NA,NA,3,7,NA
blueberry,26-May-21,AR,H,NA,NA,2,8,NA
blueberry,09-Jun-21,CB,G,28,1,7,3,45
blueberry,09-Jun-21,CB,G,28,3,8,2,73
blueberry,09-Jun-21,CB,G,38,3,8,2,44
blueberry,09-Jun-21,CB,G,59,1,6,4,56
blueberry,09-Jun-21,CB,G,59,2,6,4,94
blueberry,09-Jun-21,CB,F,9,2,8,2,116
blueberry,09-Jun-21,CB,F,25,1,5,5,20
blueberry,09-Jun-21,CB,F,25,2,8,2,37
blueberry,09-Jun-21,CB,F,33,3,6,4,69
blueberry,09-Jun-21,CB,F,56,1,6,4,91
blueberry,09-Jun-21,CB,A,9,1,3,7,25
blueberry,09-Jun-21,CB,A,9,2,7,3,57
blueberry,09-Jun-21,CB,A,9,3,7,3,19
blueberry,09-Jun-21,CB,B,3,1,2,8,5
blueberry,09-Jun-21,CB,B,3,2,5,5,24
blueberry,09-Jun-21,CB,B,3,3,7,3,100
blueberry,09-Jun-21,CB,C,10,1,6,4,54
blueberry,09-Jun-21,CB,C,10,3,5,5,35
blueberry,09-Jun-21,CB,C,14,1,6,4,26
blueberry,09-Jun-21,CB,C,14,2,7,3,96
blueberry,09-Jun-21,CB,C,14,3,8,2,151
blueberry,09-Jun-21,CB,D,5,1,5,5,27
blueberry,09-Jun-21,CB,D,5,2,6,4,28
blueberry,09-Jun-21,CB,D,5,3,6,4,41
blueberry,09-Jun-21,SB,G,NA,17,0,10,NA
blueberry,09-Jun-21,SB,G,NA,15,0,10,NA
blueberry,09-Jun-21,SB,G,NA,33,0,10,NA
blueberry,09-Jun-21,SB,G,NA,36,0,10,NA
blueberry,09-Jun-21,SB,G,NA,44,0,10,NA
blueberry,09-Jun-21,SB,F,NA,9,0,10,NA
blueberry,09-Jun-21,SB,F,NA,14,0,10,NA
blueberry,09-Jun-21,SB,F,NA,16,0,10,NA
blueberry,09-Jun-21,SB,F,NA,18,0,10,NA
blueberry,09-Jun-21,SB,F,NA,37,0,10,NA
blueberry,09-Jun-21,SB,A,NA,1,0,10,NA
blueberry,09-Jun-21,SB,A,NA,2,0,10,NA
blueberry,09-Jun-21,SB,A,NA,3,0,10,NA
blueberry,09-Jun-21,SB,A,NA,6,0,10,NA
blueberry,09-Jun-21,SB,A,NA,11,0,10,NA
blueberry,09-Jun-21,SB,B,NA,1,0,10,NA
blueberry,09-Jun-21,SB,B,NA,2,0,10,NA
blueberry,09-Jun-21,SB,B,NA,3,0,10,NA
blueberry,09-Jun-21,SB,B,NA,4,0,10,NA
blueberry,09-Jun-21,SB,C,NA,9,0,10,NA
blueberry,09-Jun-21,SB,C,NA,12,0,10,NA
blueberry,09-Jun-21,SB,C,NA,13,0,10,NA
blueberry,09-Jun-21,SB,C,NA,14,0,10,NA
blueberry,09-Jun-21,SB,C,NA,21,0,10,NA
blueberry,09-Jun-21,SB,D,NA,2,0,10,NA
blueberry,09-Jun-21,SB,D,NA,4,0,10,NA
blueberry,09-Jun-21,SB,D,NA,5,0,10,NA
blueberry,09-Jun-21,SB,D,NA,8,0,10,NA
blueberry,09-Jun-21,SB,D,NA,7,0,10,NA
blueberry,09-Jun-21,AR,A,NA,NA,3,7,6
blueberry,09-Jun-21,AR,G,NA,1,8,2,63
blueberry,09-Jun-21,AR,G,NA,2,8,2,20
blueberry,09-Jun-21,AR,G,NA,3,6,4,NA
blueberry,09-Jun-21,AR,F,NA,1,7,3,31
blueberry,09-Jun-21,AR,F,NA,2,3,7,19
blueberry,09-Jun-21,AR,B,NA,NA,1,9,4
blueberry,09-Jun-21,AR,C,NA,NA,5,5,28
blueberry,09-Jun-21,AR,D,NA,NA,5,5,45
blueberry,09-Jun-21,AR,E,NA,NA,2,8,20
blueberry,09-Jun-21,AR,H,NA,NA,2,8,3
blueberry,07-Jul-21,CB,G,59,2,0,10,0
blueberry,07-Jul-21,CB,G,28,2,0,10,0
blueberry,07-Jul-21,CB,G,38,1,1,9,1
blueberry,07-Jul-21,CB,G,27,1,0,10,0
blueberry,07-Jul-21,CB,G,8,1,0,10,0
blueberry,07-Jul-21,CB,F,25,2,0,10,0
blueberry,07-Jul-21,CB,F,58,1,0,10,0
blueberry,07-Jul-21,CB,F,56,1,0,10,0
blueberry,07-Jul-21,CB,F,33,3,0,10,0
blueberry,07-Jul-21,CB,F,25,3,1,9,1
blueberry,07-Jul-21,CB,A,9,1,0,10,0
blueberry,07-Jul-21,CB,A,9,2,0,10,0
blueberry,07-Jul-21,CB,A,9,3,0,10,0
blueberry,07-Jul-21,CB,B,3,1,0,10,0
blueberry,07-Jul-21,CB,B,3,2,0,10,0
blueberry,07-Jul-21,CB,B,3,3,0,10,0
blueberry,07-Jul-21,CB,C,10,1,0,10,0
blueberry,07-Jul-21,CB,C,10,2,0,10,0
blueberry,07-Jul-21,CB,C,10,3,0,10,0
blueberry,07-Jul-21,CB,C,14,1,1,9,1
blueberry,07-Jul-21,CB,C,14,3,0,10,0
blueberry,07-Jul-21,CB,D,5,1,0,10,0
blueberry,07-Jul-21,CB,D,5,2,0,10,0
blueberry,07-Jul-21,CB,D,5,3,0,10,0
blueberry,07-Jul-21,SB,G,NA,10,0,10,0
blueberry,07-Jul-21,SB,G,NA,23,0,10,0
blueberry,07-Jul-21,SB,G,NA,30,0,10,0
blueberry,07-Jul-21,SB,G,NA,43,0,10,0
blueberry,07-Jul-21,SB,G,NA,45,0,10,0
blueberry,07-Jul-21,SB,F,NA,15,0,10,0
blueberry,07-Jul-21,SB,F,NA,28,0,10,0
blueberry,07-Jul-21,SB,F,NA,39,0,10,0
blueberry,07-Jul-21,SB,F,NA,40,0,10,0
blueberry,07-Jul-21,SB,F,NA,45,0,10,0
blueberry,07-Jul-21,SB,A,NA,3,0,10,0
blueberry,07-Jul-21,SB,A,NA,5,0,10,0
blueberry,07-Jul-21,SB,A,NA,9,0,10,0
blueberry,07-Jul-21,SB,A,NA,10,0,10,0
blueberry,07-Jul-21,SB,A,NA,14,0,10,0
blueberry,07-Jul-21,SB,B,NA,1,0,10,0
blueberry,07-Jul-21,SB,B,NA,2,0,10,0
blueberry,07-Jul-21,SB,B,NA,3,0,10,0
blueberry,07-Jul-21,SB,B,NA,4,0,10,0
blueberry,07-Jul-21,SB,C,NA,1,0,10,0
blueberry,07-Jul-21,SB,C,NA,5,0,10,0
blueberry,07-Jul-21,SB,C,NA,8,0,10,0
blueberry,07-Jul-21,SB,C,NA,15,0,10,0
blueberry,07-Jul-21,SB,C,NA,17,0,10,0
blueberry,07-Jul-21,SB,D,NA,2,0,10,0
blueberry,07-Jul-21,SB,D,NA,3,0,10,0
blueberry,07-Jul-21,SB,D,NA,4,0,10,0
blueberry,07-Jul-21,SB,D,NA,6,0,10,0
blueberry,07-Jul-21,SB,D,NA,9,0,10,0
blueberry,07-Jul-21,AR,A,NA,NA,0,10,0
blueberry,07-Jul-21,AR,G,NA,1,0,10,0
blueberry,07-Jul-21,AR,G,NA,2,0,10,0
blueberry,07-Jul-21,AR,G,NA,3,0,10,0
blueberry,07-Jul-21,AR,F,NA,1,0,10,0
blueberry,07-Jul-21,AR,F,NA,2,0,10,0
blueberry,07-Jul-21,AR,B,NA,NA,0,10,0
blueberry,07-Jul-21,AR,C,NA,NA,0,10,0
blueberry,07-Jul-21,AR,D,NA,NA,0,10,0
blueberry,07-Jul-21,AR,E,NA,NA,0,10,0
blueberry,07-Jul-21,AR,H,NA,NA,0,10,0
blueberry,04-Aug-21,CB,G,8,1,0,10,0
blueberry,04-Aug-21,CB,G,28,1,0,10,0
blueberry,04-Aug-21,CB,G,28,2,0,10,0
blueberry,04-Aug-21,CB,G,38,1,0,10,0
blueberry,04-Aug-21,CB,G,59,1,0,10,0
blueberry,04-Aug-21,CB,F,9,1,0,10,0
blueberry,04-Aug-21,CB,F,25,1,0,10,0
blueberry,04-Aug-21,CB,F,56,1,0,10,0
blueberry,04-Aug-21,CB,F,56,2,0,10,0
blueberry,04-Aug-21,CB,F,58,1,0,10,0
blueberry,04-Aug-21,CB,A,9,1,0,10,0
blueberry,04-Aug-21,CB,A,9,2,0,10,0
blueberry,04-Aug-21,CB,A,9,3,0,10,0
blueberry,04-Aug-21,CB,B,3,1,0,10,0
blueberry,04-Aug-21,CB,B,3,2,0,10,0
blueberry,04-Aug-21,CB,B,3,3,0,10,0
blueberry,04-Aug-21,CB,C,10,1,0,10,0
blueberry,04-Aug-21,CB,C,10,2,0,10,0
blueberry,04-Aug-21,CB,C,14,1,0,10,0
blueberry,04-Aug-21,CB,C,14,2,0,10,0
blueberry,04-Aug-21,CB,D,5,1,0,10,0
blueberry,04-Aug-21,CB,D,5,2,0,10,0
blueberry,04-Aug-21,CB,D,5,3,0,10,0
blueberry,04-Aug-21,SB,G,NA,8,0,10,0
blueberry,04-Aug-21,SB,G,NA,18,0,10,0
blueberry,04-Aug-21,SB,G,NA,22,0,10,0
blueberry,04-Aug-21,SB,G,NA,32,0,10,0
blueberry,04-Aug-21,SB,G,NA,44,0,10,0
blueberry,04-Aug-21,SB,F,NA,3,0,10,0
blueberry,04-Aug-21,SB,F,NA,10,0,10,0
blueberry,04-Aug-21,SB,F,NA,15,0,10,0
blueberry,04-Aug-21,SB,F,NA,29,0,10,0
blueberry,04-Aug-21,SB,F,NA,30,0,10,0
blueberry,04-Aug-21,SB,A,NA,2,0,10,0
blueberry,04-Aug-21,SB,A,NA,3,0,10,0
blueberry,04-Aug-21,SB,A,NA,6,0,10,0
blueberry,04-Aug-21,SB,A,NA,11,0,10,0
blueberry,04-Aug-21,SB,A,NA,12,0,10,0
blueberry,04-Aug-21,SB,B,NA,1,0,10,0
blueberry,04-Aug-21,SB,B,NA,2,0,10,0
blueberry,04-Aug-21,SB,B,NA,3,0,10,0
blueberry,04-Aug-21,SB,B,NA,4,0,10,0
blueberry,04-Aug-21,SB,C,NA,8,0,10,0
blueberry,04-Aug-21,SB,C,NA,15,0,10,0
blueberry,04-Aug-21,SB,C,NA,19,0,10,0
blueberry,04-Aug-21,SB,C,NA,21,0,10,0
blueberry,04-Aug-21,SB,C,NA,24,0,10,0
blueberry,04-Aug-21,SB,D,NA,3,0,10,0
blueberry,04-Aug-21,SB,D,NA,5,0,10,0
blueberry,04-Aug-21,SB,D,NA,6,0,10,0
blueberry,04-Aug-21,SB,D,NA,7,0,10,0
blueberry,04-Aug-21,SB,D,NA,9,0,10,0
blueberry,04-Aug-21,AR,A,NA,NA,0,10,0
blueberry,04-Aug-21,AR,G,NA,1,0,10,0
blueberry,04-Aug-21,AR,G,NA,2,0,10,0
blueberry,04-Aug-21,AR,G,NA,3,0,10,0
blueberry,04-Aug-21,AR,F,NA,1,0,10,0
blueberry,04-Aug-21,AR,F,NA,2,0,10,0
blueberry,04-Aug-21,AR,B,NA,NA,0,10,0
blueberry,04-Aug-21,AR,C,NA,NA,0,10,0
blueberry,04-Aug-21,AR,D,NA,NA,0,10,0
blueberry,04-Aug-21,AR,E,NA,NA,0,10,0
blueberry,04-Aug-21,AR,H,NA,NA,0,10,0
blueberry,18-Aug-21,CB,G,8,1,7,3,NA
blueberry,18-Aug-21,CB,G,8,2,6,4,NA
blueberry,18-Aug-21,CB,G,38,1,4,6,NA
blueberry,18-Aug-21,CB,G,38,2,3,7,NA
blueberry,18-Aug-21,CB,G,38,3,3,7,NA
blueberry,18-Aug-21,CB,F,58,1,1,9,NA
blueberry,18-Aug-21,CB,F,58,2,1,9,NA
blueberry,18-Aug-21,CB,F,58,3,3,7,NA
blueberry,18-Aug-21,CB,F,33,2,2,8,NA
blueberry,18-Aug-21,CB,F,33,3,5,5,NA
blueberry,18-Aug-21,CB,A,9,1,2,8,NA
blueberry,18-Aug-21,CB,A,9,2,1,9,NA
blueberry,18-Aug-21,CB,A,9,3,2,8,NA
blueberry,18-Aug-21,CB,B,3,1,0,10,NA
blueberry,18-Aug-21,CB,B,3,2,2,8,NA
blueberry,18-Aug-21,CB,B,3,3,5,5,NA
blueberry,18-Aug-21,CB,C,10,1,4,6,NA
blueberry,18-Aug-21,CB,C,10,2,2,8,NA
blueberry,18-Aug-21,CB,C,10,3,2,8,NA
blueberry,18-Aug-21,CB,C,14,1,2,8,NA
blueberry,18-Aug-21,CB,C,14,2,0,10,NA
blueberry,18-Aug-21,CB,D,5,1,4,6,NA
blueberry,18-Aug-21,CB,D,5,2,1,9,NA
blueberry,18-Aug-21,CB,D,5,3,6,4,NA
blueberry,18-Aug-21,SB,G,NA,10,0,10,NA
blueberry,18-Aug-21,SB,G,NA,28,0,10,NA
blueberry,18-Aug-21,SB,G,NA,29,0,10,NA
blueberry,18-Aug-21,SB,G,NA,33,0,10,NA
blueberry,18-Aug-21,SB,G,NA,41,0,10,NA
blueberry,18-Aug-21,SB,F,NA,7,0,10,NA
blueberry,18-Aug-21,SB,F,NA,16,0,10,NA
blueberry,18-Aug-21,SB,F,NA,32,0,10,NA
blueberry,18-Aug-21,SB,F,NA,12,0,10,NA
blueberry,18-Aug-21,SB,F,NA,41,0,10,NA
blueberry,18-Aug-21,SB,A,NA,2,0,10,NA
blueberry,18-Aug-21,SB,A,NA,8,0,10,NA
blueberry,18-Aug-21,SB,A,NA,9,0,10,NA
blueberry,18-Aug-21,SB,A,NA,10,0,10,NA
blueberry,18-Aug-21,SB,A,NA,14,0,10,NA
blueberry,18-Aug-21,SB,B,NA,1,0,10,NA
blueberry,18-Aug-21,SB,B,NA,2,0,10,NA
blueberry,18-Aug-21,SB,B,NA,3,0,10,NA
blueberry,18-Aug-21,SB,B,NA,4,0,10,NA
blueberry,18-Aug-21,SB,C,NA,10,0,10,NA
blueberry,18-Aug-21,SB,C,NA,11,0,10,NA
blueberry,18-Aug-21,SB,C,NA,14,0,10,NA
blueberry,18-Aug-21,SB,C,NA,16,0,10,NA
blueberry,18-Aug-21,SB,C,NA,20,0,10,NA
blueberry,18-Aug-21,SB,D,NA,1,0,10,NA
blueberry,18-Aug-21,SB,D,NA,2,0,10,NA
blueberry,18-Aug-21,SB,D,NA,5,0,10,NA
blueberry,18-Aug-21,SB,D,NA,6,0,10,NA
blueberry,18-Aug-21,SB,D,NA,7,0,10,NA
blueberry,18-Aug-21,AR,A,NA,NA,0,10,NA
blueberry,18-Aug-21,AR,G,NA,1,0,10,NA
blueberry,18-Aug-21,AR,G,NA,2,0,10,NA
blueberry,18-Aug-21,AR,G,NA,3,0,10,NA
blueberry,18-Aug-21,AR,F,NA,1,0,10,NA
blueberry,18-Aug-21,AR,F,NA,2,0,10,NA
blueberry,18-Aug-21,AR,B,NA,NA,0,10,NA
blueberry,18-Aug-21,AR,C,NA,NA,0,10,NA
blueberry,18-Aug-21,AR,D,NA,NA,0,10,NA
blueberry,18-Aug-21,AR,E,NA,NA,1,9,NA
blueberry,18-Aug-21,AR,H,NA,NA,0,10,NA
blueberry,21-Jul-21,CB,G,8,1,0,10,NA
blueberry,21-Jul-21,CB,G,28,1,0,10,NA
blueberry,21-Jul-21,CB,G,28,3,0,10,NA
blueberry,21-Jul-21,CB,G,38,1,0,10,NA
blueberry,21-Jul-21,CB,G,59,2,0,10,NA
blueberry,21-Jul-21,CB,F,9,1,0,10,NA
blueberry,21-Jul-21,CB,F,25,2,0,10,NA
blueberry,21-Jul-21,CB,F,56,1,0,10,NA
blueberry,21-Jul-21,CB,F,56,2,0,10,NA
blueberry,21-Jul-21,CB,F,58,3,0,10,NA
blueberry,21-Jul-21,CB,A,9,1,0,10,NA
blueberry,21-Jul-21,CB,A,9,2,0,10,NA
blueberry,21-Jul-21,CB,A,9,3,0,10,NA
blueberry,21-Jul-21,CB,B,3,1,0,10,NA
blueberry,21-Jul-21,CB,B,3,2,0,10,NA
blueberry,21-Jul-21,CB,B,3,3,0,10,NA
blueberry,21-Jul-21,CB,C,10,1,0,10,NA
blueberry,21-Jul-21,CB,C,10,3,0,10,NA
blueberry,21-Jul-21,CB,C,14,1,0,10,NA
blueberry,21-Jul-21,CB,C,14,2,0,10,NA
blueberry,21-Jul-21,CB,C,14,3,0,10,NA
blueberry,21-Jul-21,CB,D,5,1,0,10,NA
blueberry,21-Jul-21,CB,D,5,2,0,10,NA
blueberry,21-Jul-21,CB,D,5,3,0,10,NA
blueberry,21-Jul-21,SB,G,NA,1,0,10,NA
blueberry,21-Jul-21,SB,G,NA,8,0,10,NA
blueberry,21-Jul-21,SB,G,NA,23,0,10,NA
blueberry,21-Jul-21,SB,G,NA,33,0,10,NA
blueberry,21-Jul-21,SB,G,NA,48,0,10,NA
blueberry,21-Jul-21,SB,F,NA,24,0,10,NA
blueberry,21-Jul-21,SB,F,NA,33,0,10,NA
blueberry,21-Jul-21,SB,F,NA,40,0,10,NA
blueberry,21-Jul-21,SB,F,NA,41,0,10,NA
blueberry,21-Jul-21,SB,F,NA,44,0,10,NA
blueberry,21-Jul-21,SB,A,NA,2,0,10,NA
blueberry,21-Jul-21,SB,A,NA,3,0,10,NA
blueberry,21-Jul-21,SB,A,NA,4,0,10,NA
blueberry,21-Jul-21,SB,A,NA,12,0,10,NA
blueberry,21-Jul-21,SB,A,NA,13,0,10,NA
blueberry,21-Jul-21,SB,B,NA,1,0,10,NA
blueberry,21-Jul-21,SB,B,NA,2,0,10,NA
blueberry,21-Jul-21,SB,B,NA,3,0,10,NA
blueberry,21-Jul-21,SB,B,NA,4,0,10,NA
blueberry,21-Jul-21,SB,C,NA,1,0,10,NA
blueberry,21-Jul-21,SB,C,NA,14,0,10,NA
blueberry,21-Jul-21,SB,C,NA,21,0,10,NA
blueberry,21-Jul-21,SB,C,NA,23,0,10,NA
blueberry,21-Jul-21,SB,C,NA,24,0,10,NA
blueberry,21-Jul-21,SB,D,NA,3,0,10,NA
blueberry,21-Jul-21,SB,D,NA,4,0,10,NA
blueberry,21-Jul-21,SB,D,NA,6,0,10,NA
blueberry,21-Jul-21,SB,D,NA,7,0,10,NA
blueberry,21-Jul-21,SB,D,NA,9,0,10,NA
blueberry,21-Jul-21,AR,A,NA,NA,0,10,NA
blueberry,21-Jul-21,AR,G,NA,1,0,10,NA
blueberry,21-Jul-21,AR,G,NA,2,0,10,NA
blueberry,21-Jul-21,AR,G,NA,3,0,10,NA
blueberry,21-Jul-21,AR,F,NA,1,0,10,NA
blueberry,21-Jul-21,AR,F,NA,2,0,10,NA
blueberry,21-Jul-21,AR,B,NA,NA,0,10,NA
blueberry,21-Jul-21,AR,C,NA,NA,0,10,NA
blueberry,21-Jul-21,AR,D,NA,NA,0,10,NA
blueberry,21-Jul-21,AR,E,NA,NA,0,10,NA
blueberry,21-Jul-21,AR,H,NA,NA,0,10,NA
blueberry,02-Sep-21,CB,G,8,1,10,0,219
blueberry,02-Sep-21,CB,G,8,2,10,0,146
blueberry,02-Sep-21,CB,G,27,1,10,0,332
blueberry,02-Sep-21,CB,G,28,2,9,1,387
blueberry,02-Sep-21,CB,G,28,2,7,3,101
blueberry,02-Sep-21,CB,F,25,2,5,5,151
blueberry,02-Sep-21,CB,F,25,3,10,0,104
blueberry,02-Sep-21,CB,F,56,1,4,6,34
blueberry,02-Sep-21,CB,F,56,2,3,7,101
blueberry,02-Sep-21,CB,F,56,3,5,5,30
blueberry,02-Sep-21,CB,A,9,1,5,5,63
blueberry,02-Sep-21,CB,A,9,2,1,9,7
blueberry,02-Sep-21,CB,A,9,3,4,6,11
blueberry,02-Sep-21,CB,B,3,1,0,10,0
blueberry,02-Sep-21,CB,B,3,2,0,10,0
blueberry,02-Sep-21,CB,B,3,3,6,4,115
blueberry,02-Sep-21,CB,C,10,1,1,9,17
blueberry,02-Sep-21,CB,C,10,2,2,8,6
blueberry,02-Sep-21,CB,C,14,1,3,7,41
blueberry,02-Sep-21,CB,C,14,2,1,9,12
blueberry,02-Sep-21,CB,C,14,3,3,7,5
blueberry,02-Sep-21,CB,D,5,1,7,3,72
blueberry,02-Sep-21,CB,D,5,2,6,4,137
blueberry,02-Sep-21,CB,D,5,3,8,2,194
blueberry,02-Sep-21,SB,G,,2,0,10,0
blueberry,02-Sep-21,SB,G,,8,0,10,0
blueberry,02-Sep-21,SB,G,,11,0,10,0
blueberry,02-Sep-21,SB,G,,15,0,10,0
blueberry,02-Sep-21,SB,G,,18,0,10,0
blueberry,02-Sep-21,SB,F,,5,0,10,0
blueberry,02-Sep-21,SB,F,,13,0,10,0
blueberry,02-Sep-21,SB,F,,17,0,10,0
blueberry,02-Sep-21,SB,F,,28,0,10,0
blueberry,02-Sep-21,SB,F,,43,0,10,0
blueberry,02-Sep-21,SB,A,,1,0,10,0
blueberry,02-Sep-21,SB,A,,4,0,10,0
blueberry,02-Sep-21,SB,A,,7,0,10,0
blueberry,02-Sep-21,SB,A,,8,0,10,0
blueberry,02-Sep-21,SB,A,,10,0,10,0
blueberry,02-Sep-21,SB,B,,1,0,10,0
blueberry,02-Sep-21,SB,B,,2,0,10,0
blueberry,02-Sep-21,SB,B,,3,0,10,0
blueberry,02-Sep-21,SB,B,,4,0,10,0
blueberry,02-Sep-21,SB,C,,1,0,10,0
blueberry,02-Sep-21,SB,C,,4,0,10,0
blueberry,02-Sep-21,SB,C,,6,0,10,0
blueberry,02-Sep-21,SB,C,,8,0,10,0
blueberry,02-Sep-21,SB,C,,9,0,10,0
blueberry,02-Sep-21,SB,D,,2,0,10,0
blueberry,02-Sep-21,SB,D,,3,0,10,0
blueberry,02-Sep-21,SB,D,,7,0,10,0
blueberry,02-Sep-21,SB,D,,6,0,10,0
blueberry,02-Sep-21,SB,D,,9,0,10,0
blueberry,02-Sep-21,AR,A,,NA,0,10,0
blueberry,02-Sep-21,AR,G,,1,0,10,0
blueberry,02-Sep-21,AR,G,,2,0,10,0
blueberry,02-Sep-21,AR,G,,3,0,10,0
blueberry,02-Sep-21,AR,F,,1,0,10,0
blueberry,02-Sep-21,AR,F,,2,0,10,0
blueberry,02-Sep-21,AR,B,,NA,0,10,0
blueberry,02-Sep-21,AR,C,,NA,0,10,0
blueberry,02-Sep-21,AR,D,,NA,0,10,0
blueberry,02-Sep-21,AR,E,,NA,0,10,0
blueberry,02-Sep-21,AR,H,,NA,0,10,0
blueberry,16-Sep-21,CB,G,8,1,8,2,NA
blueberry,16-Sep-21,CB,G,28,1,7,3,NA
blueberry,16-Sep-21,CB,G,28,3,8,2,NA
blueberry,16-Sep-21,CB,G,38,1,7,3,NA
blueberry,16-Sep-21,CB,G,59,1,6,4,NA
blueberry,16-Sep-21,CB,F,9,2,9,1,NA
blueberry,16-Sep-21,CB,F,25,3,9,1,NA
blueberry,16-Sep-21,CB,F,25,2,0,10,NA
blueberry,16-Sep-21,CB,F,33,2,6,4,NA
blueberry,16-Sep-21,CB,F,33,3,8,2,NA
blueberry,16-Sep-21,CB,A,9,1,2,8,NA
blueberry,16-Sep-21,CB,A,9,2,7,3,NA
blueberry,16-Sep-21,CB,A,9,3,6,4,NA
blueberry,16-Sep-21,CB,B,3,1,1,9,NA
blueberry,16-Sep-21,CB,B,3,2,3,7,NA
blueberry,16-Sep-21,CB,B,3,3,4,6,NA
blueberry,16-Sep-21,CB,C,10,1,,,NA
blueberry,16-Sep-21,CB,C,10,2,2,8,NA
blueberry,16-Sep-21,CB,C,10,3,4,6,NA
blueberry,16-Sep-21,CB,C,14,1,0,10,NA
blueberry,16-Sep-21,CB,C,14,2,0,10,NA
blueberry,16-Sep-21,CB,D,5,1,5,5,NA
blueberry,16-Sep-21,CB,D,5,2,4,6,NA
blueberry,16-Sep-21,CB,D,5,3,7,3,NA
blueberry,16-Sep-21,SB,G,4,18,0,10,NA
blueberry,16-Sep-21,SB,G,4,27,0,10,NA
blueberry,16-Sep-21,SB,G,4,31,0,10,NA
blueberry,16-Sep-21,SB,G,4,40,0,10,NA
blueberry,16-Sep-21,SB,G,4,44,0,10,NA
blueberry,16-Sep-21,SB,F,18,3,0,10,NA
blueberry,16-Sep-21,SB,F,18,4,0,10,NA
blueberry,16-Sep-21,SB,F,18,10,0,10,NA
blueberry,16-Sep-21,SB,F,18,11,0,10,NA
blueberry,16-Sep-21,SB,F,18,21,0,10,NA
raspberry,23-May-19,CB,A,NA,NA,0,10,NA
raspberry,23-May-19,CB,A,NA,NA,0,10,NA
raspberry,23-May-19,CB,A,NA,NA,2,8,NA
raspberry,23-May-19,CB,A,NA,NA,0,10,NA
raspberry,23-May-19,CB,A,NA,NA,0,10,NA
raspberry,23-May-19,CB,B,NA,NA,0,10,NA
raspberry,23-May-19,CB,B,NA,NA,0,10,NA
raspberry,23-May-19,CB,B,NA,NA,0,10,NA
raspberry,23-May-19,CB,B,NA,NA,0,10,NA
raspberry,23-May-19,CB,B,NA,NA,0,10,NA
raspberry,23-May-19,CB,C,NA,NA,2,8,NA
raspberry,23-May-19,CB,C,NA,NA,3,7,NA
raspberry,23-May-19,CB,C,NA,NA,0,10,NA
raspberry,23-May-19,CB,C,NA,NA,0,10,NA
raspberry,23-May-19,CB,C,NA,NA,0,10,NA
raspberry,23-May-19,CB,D,NA,NA,1,6,NA
raspberry,23-May-19,CB,D,NA,NA,6,2,NA
raspberry,23-May-19,CB,D,NA,NA,1,9,NA
raspberry,23-May-19,CB,D,NA,NA,3,7,NA
raspberry,23-May-19,CB,D,NA,NA,4,6,NA
raspberry,23-May-19,CB,E,NA,NA,0,10,NA
raspberry,23-May-19,CB,E,NA,NA,1,9,NA
raspberry,23-May-19,CB,E,NA,NA,0,10,NA
raspberry,23-May-19,CB,E,NA,NA,0,10,NA
raspberry,23-May-19,CB,E,NA,NA,2,8,NA
raspberry,23-May-19,CB,F,NA,NA,1,8,NA
raspberry,23-May-19,CB,F,NA,NA,0,7,NA
raspberry,23-May-19,CB,F,NA,NA,0,10,NA
raspberry,23-May-19,CB,F,NA,NA,1,9,NA
raspberry,23-May-19,CB,F,NA,NA,1,9,NA
raspberry,23-May-19,CB,G,NA,NA,6,4,NA
raspberry,23-May-19,CB,G,NA,NA,1,1,NA
raspberry,23-May-19,CB,G,NA,NA,4,4,NA
raspberry,23-May-19,CB,G,NA,NA,3,2,NA
raspberry,23-May-19,CB,G,NA,NA,0,3,NA
raspberry,23-May-19,CB,H,NA,NA,1,9,NA
raspberry,23-May-19,CB,H,NA,NA,3,7,NA
raspberry,23-May-19,CB,H,NA,NA,4,4,NA
raspberry,23-May-19,CB,H,NA,NA,2,3,NA
raspberry,23-May-19,CB,H,NA,NA,NA,NA,NA
raspberry,07-Jun-19,CB,A,44,1,0,10,0
raspberry,07-Jun-19,CB,A,34,4,3,7,11
raspberry,07-Jun-19,CB,A,9,5,1,9,10
raspberry,07-Jun-19,CB,A,17,3,1,9,2
raspberry,07-Jun-19,CB,A,44,4,0,10,0
raspberry,07-Jun-19,CB,B,47,5,0,10,0
raspberry,07-Jun-19,CB,B,4,4,1,9,42
raspberry,07-Jun-19,CB,B,31,1,0,10,0
raspberry,07-Jun-19,CB,B,13,2,1,9,5
raspberry,07-Jun-19,CB,B,47,2,0,10,0
raspberry,07-Jun-19,CB,C,16,3,6,4,28
raspberry,07-Jun-19,CB,C,30,1,8,2,NA
raspberry,07-Jun-19,CB,C,2,1,7,3,41
raspberry,07-Jun-19,CB,C,2,2,5,5,95
raspberry,07-Jun-19,CB,C,39,4,4,6,61
raspberry,07-Jun-19,CB,D,25,4,7,3,16
raspberry,07-Jun-19,CB,D,32,1,0,7,0
raspberry,07-Jun-19,CB,D,25,5,5,5,9
raspberry,07-Jun-19,CB,D,32,2,1,4,10
raspberry,07-Jun-19,CB,D,3,3,0,6,0
