,sample_idB,id,year,date,hour,sample_id,X,burst_,x1_,x2_,y1_,y2_,sl_,direction_p,ta_,t1_,t2_,dt_,tod_end_,distance
14665,303 2020-06-27 day,303,2020,2020-06-27,7,303 2020-06-27 7,303 2020-06-27 day.1,9,313070.0971,313088.9185,5537167.791,5537151.553,24.85777903,-0.711834432,NA,2020-06-27 15:56,2020-06-27 16:56,59.55,day,24.85777903
14666,303 2020-06-27 day,303,2020,2020-06-27,7,303 2020-06-27 7,303 2020-06-27 day.2,9,313088.9185,312520.6761,5537151.553,5537575.401,708.9049148,2.500725738,-3.070625137,2020-06-27 16:56,2020-06-27 17:56,60.31666667,day,708.9049148
14667,303 2020-06-27 day,303,2020,2020-06-27,18,303 2020-06-27 18,303 2020-06-27 day.1,9,313070.0971,313088.9185,5537167.791,5537151.553,24.85777903,-0.711834432,NA,2020-06-27 15:56,2020-06-27 16:56,59.55,day,24.85777903
14668,303 2020-06-27 day,303,2020,2020-06-27,18,303 2020-06-27 18,303 2020-06-27 day.2,9,313088.9185,312520.6761,5537151.553,5537575.401,708.9049148,2.500725738,-3.070625137,2020-06-27 16:56,2020-06-27 17:56,60.31666667,day,708.9049148
14669,303 2020-06-27 day,303,2020,2020-06-27,16,303 2020-06-27 16,303 2020-06-27 day.1,9,313070.0971,313088.9185,5537167.791,5537151.553,24.85777903,-0.711834432,NA,2020-06-27 15:56,2020-06-27 16:56,59.55,day,24.85777903
14670,303 2020-06-27 day,303,2020,2020-06-27,16,303 2020-06-27 16,303 2020-06-27 day.2,9,313088.9185,312520.6761,5537151.553,5537575.401,708.9049148,2.500725738,-3.070625137,2020-06-27 16:56,2020-06-27 17:56,60.31666667,day,708.9049148
14671,303 2020-06-27 day,303,2020,2020-06-27,14,303 2020-06-27 14,303 2020-06-27 day.1,9,313070.0971,313088.9185,5537167.791,5537151.553,24.85777903,-0.711834432,NA,2020-06-27 15:56,2020-06-27 16:56,59.55,day,24.85777903
14672,303 2020-06-27 day,303,2020,2020-06-27,14,303 2020-06-27 14,303 2020-06-27 day.2,9,313088.9185,312520.6761,5537151.553,5537575.401,708.9049148,2.500725738,-3.070625137,2020-06-27 16:56,2020-06-27 17:56,60.31666667,day,708.9049148
14673,303 2020-06-27 day,303,2020,2020-06-27,11,303 2020-06-27 11,303 2020-06-27 day.1,9,313070.0971,313088.9185,5537167.791,5537151.553,24.85777903,-0.711834432,NA,2020-06-27 15:56,2020-06-27 16:56,59.55,day,24.85777903
14674,303 2020-06-27 day,303,2020,2020-06-27,11,303 2020-06-27 11,303 2020-06-27 day.2,9,313088.9185,312520.6761,5537151.553,5537575.401,708.9049148,2.500725738,-3.070625137,2020-06-27 16:56,2020-06-27 17:56,60.31666667,day,708.9049148
14675,303 2020-06-27 day,303,2020,2020-06-27,6,303 2020-06-27 6,303 2020-06-27 day.1,9,313070.0971,313088.9185,5537167.791,5537151.553,24.85777903,-0.711834432,NA,2020-06-27 15:56,2020-06-27 16:56,59.55,day,24.85777903
14676,303 2020-06-27 day,303,2020,2020-06-27,6,303 2020-06-27 6,303 2020-06-27 day.2,9,313088.9185,312520.6761,5537151.553,5537575.401,708.9049148,2.500725738,-3.070625137,2020-06-27 16:56,2020-06-27 17:56,60.31666667,day,708.9049148
14677,303 2020-06-27 night,303,2020,2020-06-27,4,303 2020-06-27 4,303 2020-06-27 night.1,7,313234.3673,313236.5573,5537554.954,5537555.991,2.423061692,0.442123064,NA,2020-06-27 21:35,2020-06-27 22:35,60.01666667,day,2.423061692
14678,303 2020-06-27 night,303,2020,2020-06-27,4,303 2020-06-27 4,303 2020-06-27 night.2,7,313236.5573,313432.4809,5537555.991,5537181.887,422.3029377,-1.088357827,-1.53048089,2020-06-27 22:35,2020-06-27 23:35,59.6,day,422.3029377
14679,303 2020-06-27 night,303,2020,2020-06-27,19,303 2020-06-27 19,303 2020-06-27 night.1,7,313234.3673,313236.5573,5537554.954,5537555.991,2.423061692,0.442123064,NA,2020-06-27 21:35,2020-06-27 22:35,60.01666667,day,2.423061692
14680,303 2020-06-27 night,303,2020,2020-06-27,19,303 2020-06-27 19,303 2020-06-27 night.2,7,313236.5573,313432.4809,5537555.991,5537181.887,422.3029377,-1.088357827,-1.53048089,2020-06-27 22:35,2020-06-27 23:35,59.6,day,422.3029377
14681,303 2020-06-27 night,303,2020,2020-06-27,20,303 2020-06-27 20,303 2020-06-27 night.1,7,313234.3673,313236.5573,5537554.954,5537555.991,2.423061692,0.442123064,NA,2020-06-27 21:35,2020-06-27 22:35,60.01666667,day,2.423061692
14682,303 2020-06-27 night,303,2020,2020-06-27,20,303 2020-06-27 20,303 2020-06-27 night.2,7,313236.5573,313432.4809,5537555.991,5537181.887,422.3029377,-1.088357827,-1.53048089,2020-06-27 22:35,2020-06-27 23:35,59.6,day,422.3029377
14683,303 2020-06-27 night,303,2020,2020-06-27,22,303 2020-06-27 22,303 2020-06-27 night.1,7,313234.3673,313236.5573,5537554.954,5537555.991,2.423061692,0.442123064,NA,2020-06-27 21:35,2020-06-27 22:35,60.01666667,day,2.423061692
14684,303 2020-06-27 night,303,2020,2020-06-27,22,303 2020-06-27 22,303 2020-06-27 night.2,7,313236.5573,313432.4809,5537555.991,5537181.887,422.3029377,-1.088357827,-1.53048089,2020-06-27 22:35,2020-06-27 23:35,59.6,day,422.3029377
14685,303 2020-06-27 night,303,2020,2020-06-27,5,303 2020-06-27 5,303 2020-06-27 night.1,7,313234.3673,313236.5573,5537554.954,5537555.991,2.423061692,0.442123064,NA,2020-06-27 21:35,2020-06-27 22:35,60.01666667,day,2.423061692
14686,303 2020-06-27 night,303,2020,2020-06-27,5,303 2020-06-27 5,303 2020-06-27 night.2,7,313236.5573,313432.4809,5537555.991,5537181.887,422.3029377,-1.088357827,-1.53048089,2020-06-27 22:35,2020-06-27 23:35,59.6,day,422.3029377
14687,303 2020-06-27 night,303,2020,2020-06-27,2,303 2020-06-27 2,303 2020-06-27 night.1,7,313234.3673,313236.5573,5537554.954,5537555.991,2.423061692,0.442123064,NA,2020-06-27 21:35,2020-06-27 22:35,60.01666667,day,2.423061692
